,score,content,date,app,platform,relevancy_label,llm_response
976,1,I've been charged for a service I didn't want and there was no way of preventing it. I deleted the app. Please refund me my money immediately.,5/22/2020 10:33,calm,google,maybe-privacy,yes
977,1,"If your going to make have to buy everything then why don??t you make us pay for it at the App Store? 3:16 In the morning, everyone is sleeping but me, my ears are saying yes, but my brain is saying no. I started searching ways to sleep, I saw the headspace ad, I downloaded it and had the feeling ??Finally! Jeez.? I signed up, and wanted to listen to the 43 minute sleep cast. It said I needed a free trial. Then I went to the sleep library and pressed a cast WITH NO LOCK and I said ??what? So what does the lock mean?? If your going to have to pay for everything, why don??t we pay when we download the app? It doesn??t make sense. If that??s the case, is sleep space a up logger? If I could rate this 0 stars, I would.",6/16/2020 7:36,headspace,apple,maybe-privacy,yes
978,1,"I have used this app for about 2 years and love it, but I just discovered they make it difficult or impossible to login to my account on a second device even if I log-out on the first device! ???­",12/6/2020 3:20,calm,apple,maybe-privacy,yes
979,1,Just wanted to test the app first but for it to open it require me to input my credit card details and a 7 day free trial. I couldn't even access anything else to see if it is something I wanted to use.,1/13/2021 2:59,calm,google,maybe-privacy,yes
980,1,"This app charged my account ~$70 without my authorization for the premium account. Apple customer support promptly refunded the charge, but I would warn anyone against downloading this app.",1/23/2019 15:19,calm,apple,maybe-privacy,yes
981,1,"I have used this app minimally with little sucess. Upon reading negative 
reviews; which are abundant. I think I am not alone. What disappoints me 
the most is the responses to negative reviews. They are all the same and 
are blatantly copy and paste. An app dealing with mental health should not 
beleive a generic basic response is efficient enough to satisfy people that 
pay for a service that isn't a funny video app. It is an app dealing with 
mental health and with the money people pay the interaction should reflect 
that. It should not be a generic response more in line with spotify. I hope 
others find success but if you find a good therapist/ psychiatrist then go 
with that. I will say I thought this could help because I am not good at 
face to face conversation. When I can write my own words I feel much more 
comfortable. It is a platform where I beleive my feelings are not hindered 
by judgement (not that my therapist was judgemental, but subconsciously it 
is never comfortable to express your shortcomings no matter the party 
listening)but unfortunately I dont belive this app really satisfies people 
who fit into that situation. I hope it works for some but for those who 
need good mental health assistance there are better online opportunities 
and better therapists/ psychiatrists out there.",7/28/2018 2:40,talkspace,google,maybe-privacy,yes
982,1,EDIT: Dont bother with the free version its awful extremely poor service and the developer has been proven to pay for 5*reviews so all in all this gets a 1. Its a $10/month subscription for videos which you can view for free on youtube. If you for some reason did pay money then please cut it off as soon as possible and spend that $10 a month on Amazon prime or Netflix or any streaming service really. a $120 LICENCE to listen to rips of youtube vids for ONE year is hilarious. data harvesting junk,8/19/2019 3:17,calm,google,maybe-privacy,yes
983,1,Be careful. Your account is automatically set to auto renewal.  If you don??t want to know there is absolutely no way to get in touch with the company to get a refund.,2/10/2020 21:44,headspace,apple,maybe-privacy,yes
984,1,Just increased my anxiety level by 10 found out it's not a free app and found more problems as I read now don't know if I paid for or not and no way to cancel if I did pay. No X i could find to cancel and it says I still pay even if I Uninstalled the app. Help me get out of here!,4/30/2020 3:30,calm,google,maybe-privacy,yes
985,1,I opened the app as a trial and it has taken money from my account which I did not want to pay for any subscriptions I would like a refund but it is impossible to get hold of you for this I have informed my bank its alot of money for a app,5/22/2019 10:45,calm,google,maybe-privacy,yes
986,1,I tried the trial and it charged my card before the trial even ended. Idk if this happens to other people but def something yall should work on.,7/10/2021 23:52,calm,apple,maybe-privacy,yes
987,2,"trying to get in and run as a trial without providing personal info is 
impossible, gave new added anxiety. nice",5/28/2018 21:46,headspace,google,maybe-privacy,yes
988,1,"These people are thieves.  I stopped auto-renewals - the only way to unsubscribe from this app - and received a confirmation email on November 24, 2017 telling me it was cancelled.  Yet my bank account was charged the auto renewal fee today, December 3, 2017. I emailed them and got a form letter response that they would ""get back to me as soon as they could"". I contacted my attorney who is going press charges tomorrow.",12/3/2017 15:37,headspace,google,maybe-privacy,yes
989,1,"This app is garbage, I can only log into the computer, but not on the app. It keeps telling me my password is wrong, but I use the same one on the computer. Then when I tried to reset my password, the link takes me to the main site which says to install app, and nothing about resetting password.",2/18/2019 19:44,happify,google,maybe-privacy,yes
